TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  29b
*****************************************************************************
DATA TITLE:  Passage-Averaged Inlet Guide Vanes Wakes from 5-Hole Probe 
             Measurements at 76.2% Span
MEASUREMENT TYPE:  5-Hole probe wake rake survey
MEASUREMENT LOCATION:  76.2% span, 49.7% chord axially downstream IGV trailing 
                       edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec 
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement in degrees (0.0 degrees is center of wake)
  2 -- Streamwise velocity / Utip
  3 -- + range of error calculated by t-statistical 95% confidence of the mean 
*****************************************************************************
-13.04348   0.74436   0.00147   
-12.67081   0.74482   0.00137   
-12.29814   0.74374   0.00150   
-11.92547   0.74421   0.00134   
-11.55279   0.74397   0.00141   
-11.18012   0.74416   0.00170   
-10.80745   0.74378   0.00143   
-10.43478   0.74400   0.00160   
-10.06211   0.74361   0.00165   
-9.68944   0.74354   0.00196   
-9.31677   0.74335   0.00189   
-8.94410   0.74297   0.00192   
-8.57143   0.74279   0.00182   
-8.19876   0.74268   0.00172   
-7.82609   0.74245   0.00201   
-7.45342   0.74243   0.00172   
-7.08074   0.74154   0.00169   
-6.70807   0.74175   0.00214   
-6.33540   0.74098   0.00217   
-5.96273   0.74138   0.00183   
-5.59006   0.74096   0.00170   
-5.21739   0.74097   0.00146   
-4.84472   0.74050   0.00201   
-4.47205   0.74027   0.00193   
-4.09938   0.74016   0.00174   
-3.72671   0.74008   0.00190   
-3.35404   0.73998   0.00188   
-2.98137   0.73985   0.00216   
-2.60870   0.73975   0.00212   
-2.23602   0.73968   0.00193   
-1.86335   0.74008   0.00174   
-1.49068   0.73916   0.00169   
-1.11801   0.73575   0.00321   
-0.74534   0.72677   0.00581   
-0.37267   0.70815   0.00810   
0.00000   0.69652   0.00687   
0.37267   0.71236   0.00674   
0.74534   0.72866   0.00469   
1.11801   0.73404   0.00237   
1.49068   0.73473   0.00229   
1.86335   0.73396   0.00167   
2.23602   0.73425   0.00164   
2.60870   0.73427   0.00113   
2.98137   0.73397   0.00153   
3.35404   0.73565   0.00198   
3.72671   0.73674   0.00186   
4.09938   0.73769   0.00161   
4.47205   0.73828   0.00176   
4.84472   0.73939   0.00167   
5.21739   0.73983   0.00176   
5.59006   0.73986   0.00138   
5.96273   0.74048   0.00177   
6.33540   0.74059   0.00165   
6.70807   0.74069   0.00148   
7.08074   0.74121   0.00155   
7.45342   0.74169   0.00139   
7.82609   0.74160   0.00119   
8.19876   0.74214   0.00158   
8.57143   0.74227   0.00144   
8.94410   0.74284   0.00150   
9.31677   0.74293   0.00129   
9.68944   0.74341   0.00116   
10.06211   0.74311   0.00155   
10.43478   0.74374   0.00140   
10.80745   0.74342   0.00177   
11.18012   0.74377   0.00122   
11.55279   0.74369   0.00152   
11.92547   0.74426   0.00123   
12.29814   0.74444   0.00168   
12.67081   0.74461   0.00172   
13.04348   0.74448   0.00140   
